id,is_humor
928474610538090496,0
164056778026397696,0
965675032017100800,0
750648067108450304,0
846144284126523392,1
298763133558861824,1
779817757172985856,1
276359984332288000,1
112278437657456640,1
965669675882418176,0
516634252566609920,0
821801515006488577,0
965744305125109760,0
799071580001304576,0
965750210726068225,0
787859330699788289,1
141674713909968896,1
965675640186916864,0
965775129061089280,0
235368908591349760,1
965803927143895040,0
811726054318477312,0
233323361671970816,0
89447464523931649,1
965685551335604226,0
941854651938426881,0
431224730956218369,0
965693646333865984,0
535276783911075842,1
965743466268459008,0
965718640183177217,0
971062064583233537,0
965820150720204801,0
966000671873941504,0
965710499055718400,0
761709473945624577,0
965718875055755265,0
965777008105058304,0
92625253955682304,1
929772537835274240,1
232845437671981057,1
303312737096839169,0
965788861241724928,0
547506561095335936,1
775812557730816004,1
937201088658321408,0
455952642435715072,0
965824936412680193,0
741437317273915392,1
965818821155188736,0
803098800025833472,0
943808542078849031,0
870912277666340864,0
404257040173780992,0
965790379546202112,0
913525480568926208,1
965941231913177088,0
965774936127279104,0
965855953320071168,0
965847971563819009,0
447878172064104449,1
965721211291488261,0
296104800028864512,1
965785237337837568,0
965685400307150848,0
178288648431742976,1
89700769292500992,0
965763707988074496,0
681787143795159040,0
265592486645362689,0
926156389982056454,1
718274721993859073,0
365213824590159872,0
873450125254950912,0
965946390902984704,0
965787170932961280,0
965953445713805317,0
922529439019425792,0
965671106131759107,0
965698507544899584,0
965757265532850176,0
965723757234065408,0
797209310191349760,1
965908059129344000,0
188301226125950977,0
965890912852332544,0
965690106345672705,0
965749115995947009,0
965913104893861888,0
902894250655981569,1
797975815002660864,1
465526259829583872,1
965793277814460419,0
965669424228454401,0
965683177342816257,0
287004826959769600,0
256192280690561024,0
946270411574120448,0
965787003148226560,0
880806918444527618,1
965778002163494913,0
965769298974257152,0
946489153805537280,0
293503893734842368,1
407374540969242625,1
941155689900146689,0
965905488037720066,0
499038910388109312,0
965662289729851395,0
710676957596221440,1
847431325086695425,0
965731227306217472,0
71380731061997568,1
965932394502066176,0
942220969220993024,0
243393331562954752,0
831427786397011973,0
935326480690708480,0
965699090536427520,0
965697974830592000,0
965764978841092096,0
965737782990856192,0
965798092875403264,0
870056950314217472,1
965740647704653826,0
446445073451204608,1
965918528137256960,0
883824651658547200,0
657923916757913601,0
351831478725914625,0
607760208761389057,0
965872659207729152,0
965933996738859008,0
413742012291379200,1
877612875858100225,1
917207488558256128,0
965851972896198656,0
663849856528687104,0
965787330287226880,0
458624923137626112,1
273915082906402818,1
965738089183367168,0
965785128306913280,0
965732653344411649,0
965757169080635392,0
965814777841963009,0
682230542734102528,0
831621152703410177,1
965793386883141632,0
965659282401316864,0
921818586343145473,0
965937075324416001,0
395398461593354240,1
965806426982682625,0
965659806689357824,0
965761170425688065,0
965722431838146560,0
965674000205697025,0
948819365482385408,1
965911427159609346,0
965834214250893312,0
802305553665925123,1
90931798967726080,1
744363093053038593,0
965881832146391040,0
943726300421853184,0
403868238461009920,0
965818900842651648,0
122802607734534145,1
965769810687725568,0
965782301316657154,0
965945937901293568,0
72351680011837440,1
315309116090359809,1
965826849044664321,0
964838368965218304,0
896225531687047169,0
932099866637029376,1
948832929341374464,0
965814589085667328,0
965779470165700608,0
965760436409913345,0
631586198276976640,0
303648184561958914,1
716260858351976448,1
965656983918522369,0
965785656793411586,0
780574251719929856,0
775885096570253312,1
965918494591201280,0
302547860988252160,1
315231444748345344,0
905258765443891200,0
965796310292058117,0
965875284871467009,0
549756117656805376,1
965835837417062400,0
397549425720958976,1
965674377680445440,0
730936992456802305,0
725124777615089664,1
965724965202022401,0
965876295690223617,0
930616844725002240,1
887545177966911489,0
965831840274804736,0
309725280627466240,0
965718065584406529,0
370271660705710081,0
854935342306267137,0
964553964816666624,1
304676854986584064,0
911764120323723265,1
965762814584508417,0
399601425917177856,1
717516423141187584,1
965933958969155584,0
909613197442895872,0
965818548491898881,0
123903624693821440,1
457255132934443009,1
965953424754954241,0
965734079399432193,0
847985468524441600,0
651233164262817792,1
121343592517210112,1
742730090560114688,1
608474498673840128,0
788892971777204224,0
946085462485229570,0
965770272056971265,0
965812718442819590,0
965773099034726406,0
906019417514852354,0
730410890957217793,1
445894893848633345,1
839455901434138628,0
863422883523166212,0
777268606094614528,1
965797128193880064,0
729878088272711680,0
645227261390667776,0
940762808400138244,1
266657256718872577,0
965788525689032704,0
965742619006349312,0
965857387763642368,0
912519346227888128,1
810732358496305152,0
909856305812185088,1
786656370548506624,0
354801559986651140,1
755957787696529409,1
965693528897671168,0
443440221162446849,0
141254938360680448,1
305525622036381700,1
297835555218153473,0
308729674010345472,1
965796788463644672,0
792109166479314944,0
965942523746242561,0
965676093159165952,1
857732985084366848,0
939353916822773760,1
965719068002127873,0
965782976620613633,0
909086259712110593,0
935957182486667264,1
965817609001283584,0
965728656176885760,0
153996954832076800,0
786211027247505408,1
301472093936168961,1
413428912367349760,1
880583128187895810,0
487743924983721986,1
965805822990221312,0
933924900636565504,1
709914961041035265,0
912428441345064960,0
965729910278049792,0
965906427549245440,0
965809044224135168,0
965688252446445569,0
325045626872152064,1
965761795389644805,0
92633778383630336,1
646155773781766145,0
965692983612977158,0
965740446373875712,0
965734280755384320,0
910550882856529920,1
304802212016705537,0
965843353626652672,0
965739909490315265,0
965785430267490304,0
274592164640608256,1
965918205184180225,0
871390337964490754,0
348587565764468736,1
942347180307828736,1
946073713694343168,0
935163057940004864,0
965702370490507264,0
761669433991557120,0
382673789521129472,1
965815339853516801,0
510860654342066176,1
409348160125812736,1
771827979185860608,0
443860632950280192,1
965694652962758656,0
942694194203807744,1
965738672174886914,0
965717746783784960,0
965656572885196805,0
325047147898744834,0
758104134100942848,1
965725393029402629,0
268479527875932160,1
965748944046211073,0
624149834707140608,0
882038311199571969,1
919629083842985984,0
938136899759173632,0
113360527199182849,1
109454222734536705,1
671900078173511682,0
963812733140467712,1
965734834407550976,0
615684531283173376,0
965714089350606849,0
965728933009387520,0
329325465976307712,0
965920939841003520,0
965952854316994560,0
965801653852098562,0
965944272754282496,0
687662287725944833,1
965785858120060929,0
74510548401799168,1
322905463194791937,0
137571511765704706,0
84274564741345281,1
965666567886376960,0
492354004807327745,1
922667400415326210,1
965798927562936320,0
965785338022121473,0
965793462355243009,0
965713510549393410,0
965773841422307330,0
841424173528412161,1
305801593025085440,1
962068059354685441,1
830861586722078722,1
965742346372616193,0
965725695006691329,0
965805177067442176,0
965748918871928832,0
965899662140911617,0
950187055455264768,0
912528916400685056,0
965793844066422785,0
965786034272374785,0
965748457481953280,0
421983848398733313,1
492777763397308416,1
942531203583930368,1
444082954227032064,1
873135906055745537,1
965693189163282432,0
965710331279441920,0
965728832358703105,0
784422312200122368,0
968886130862116864,0
942855171759067136,1
95906362596405249,0
960595420064952321,0
965936483965243392,0
945343132991967233,0
44933782398173184,0
965850953718095873,0
786629988338569216,0
869424735196676096,1
806228354538110976,0
83674746851565568,1
335762614653161472,0
965764857218912256,0
869145369627774977,1
793777082509697024,0
796553667167932417,1
435573384420671488,1
888136946110918656,1
913801649151516675,1
965739146152116224,0
965774344726155264,0
965805198022234117,0
972549407898873856,1
919006599573782528,1
933517211825610752,0
134029382007259136,1
162934011080097794,1
955967158248525825,1
965773329704636416,0
948979617800613890,1
798266469511561216,1
965935812859875330,0
965697869981388801,0
23100277837,1
965906310133886976,0
436932340711837697,1
908154060460711936,1
965931991853096961,0
323955646175272960,0
965676789434605569,0
128981600124940288,1
965804531140448257,0
547507040294551552,1
965739120982200320,0
965733974562787331,0
965942385313288192,0
676370690501705728,0
400805328364642306,1
965726194133028871,0
973538444277362688,1
949401882920812549,1
965795001664974849,0
928413582298980352,0
965944058869899264,0
965854560781783040,0
965753595508461569,0
965741125838491648,0
308441822169022464,1
965749959055331328,0
965950014777450503,0
965687518451634177,0
831596957110038529,0
292444071195209728,1
742343284672974850,1
945415655041495041,0
965744959424024576,0
941939006786408448,0
104623124716326912,1
965744464521256960,0
931391835905449985,0
965750068086296577,0
965823057368698881,0
965766774028464128,0
965679482152669185,0
965813666322042882,0
965841441015595008,0
877386365679292416,0
24614247103,1
491794735623708673,0
419242347952865280,0
305525743448891393,0
937072803542691840,0
965656161839190017,0
927704664107372549,1
965709739853275136,0
947781478246703104,0
262276247470604288,0
313371714862071808,0
810682172541636608,0
310205689295409152,0
766661014582591488,1
959619168348835841,0
161850370568626176,1
965711405012996098,0
965794603239727104,0
965825414580129793,0
80759196630523904,1
326866375320666113,0
965723736266731520,1
965787720374210565,0
684090761726525440,0
965676885891080192,0
727150469055918080,0
965771316468027393,0
682927873901105152,0
965782238406299648,0
916292325617348618,0
965733567706861569,0
958821181385211904,0
965926916745244672,0
965799837735247873,0
796375388595294208,0
965779151419359232,0
247346189769527297,0
965724466054656000,0
10115063612444672,1
386686626694328320,1
936109035228508161,0
965811128801677312,0
293511670364524545,0
965794519332605954,0
965921615153369093,0
799422599251959808,0
841825767860391937,1
963446389236797441,1
295011030373904384,1
965711769913176064,0
923249558779334656,1
639964254683176961,0
965822033962643456,0
965792787101872128,0
252888914593984512,1
404679823563296768,1
723559514193063937,0
750261693809176577,1
747144987234570240,0
416649623650836481,1
965854695033114624,0
706689806676402176,1
965945552016900096,0
127039084504956928,0
965925264181092354,0
965762579716026368,0
323953280461967360,1
965672528000815105,0
206165809737908224,0
965944742528868353,0
828496796137746432,1
965838278518890496,0
712431211839270912,0
940675006484316160,0
965887767107526656,0
965715825788440576,0
965738684745158656,0
962915926944358400,0
729808877219422209,1
965818670151798784,0
829870799922278400,1
134717904854851584,1
723935800837214210,1
301971484090458113,1
190229113804562432,1
447797429606174721,0
23099753418,1
433942640623497216,0
880965232407052288,0
965763871549149184,0
428325626110418944,0
965727913776697347,0
965736004610084864,0
884109383852068864,0
965932264466059264,0
965673475900878852,0
922450977944494080,0
965750378477379584,0
177150267853250564,1
965795219798134784,0
965774294415560707,0
965745877984821249,0
840236038417219585,1
735266620000571392,1
965769689069649920,0
255076816547622914,1
965717918771277825,0
965878522840600577,0
965826530285891584,0
73534875877122049,1
301456339744485376,0
959815159563935745,0
820441120970866688,1
933153560845537280,0
919610579865632768,1
965713149822369793,0
956476398146805760,1
773064450387550208,0
965941672281563136,0
882918176635449344,0
965685500995567618,0
338706633964277760,1
965799158249598976,0
965679905773178880,0
445321113799626752,0
965727725028814850,0
882429567432101888,0
965807551035133952,0
794681548083707904,0
965669126441197568,0
965788861216542720,0
965734381414436864,0
945861193813692418,1
965670032394129408,0
663505089580179456,1
293123160386199552,0
965748067440840706,0
965841290024898560,0
965755466159738882,0
285228506374369280,0
965825997571584000,0
935906270997073920,1
479366579164307456,1
965722352142217216,0
965816048707690496,0
727273649137455104,1
965888043919036418,0
808884501304721409,1
965933279504252929,0
921818654777503751,0
965725938267901954,0
909633895209095168,1
166162640538828801,0
965755579414269958,0
767133627599781889,0
962972114327425024,0
965684737623937025,0
965790677341794304,0
829114443565060097,1
965679247296749568,0
896027552652939264,0
965701179304038400,0
965953655412273152,0
296080876612235264,0
965737816532701186,0
965808461186560000,0
965945384244785153,0
965718745023950849,0
310476998176817155,0
965717285422874624,0
967923704293462020,0
390691190967775232,1
965950987855736832,0
288422085775224833,0
942954396475826177,0
163643281463443457,1
714847137016586240,1
962443986832166918,0
965870021023944706,0
965835573167566849,0
688469710535544832,1
917088962618855424,0
965699690313502722,0
965866137081843713,0
965803591620579328,0
965806649280737281,1
965663724148330496,0
965758641277210624,0
942434892209639424,1
190534024035438592,1
965660758800551936,0
965681126340734982,0
730776298868465664,1
285193066271354880,1
651218248759795713,0
388048713236873216,0
403683256047910912,0
965861112322383872,0
965741075502682112,0
295343291669573632,0
302580855421956096,0
861280322893348866,1
931328612065783809,0
819221005218541571,1
965405959526014976,1
717373961449902080,0
965761996724604928,0
499985232670769153,1
965691465295892480,0
929198757521920000,1
447420878415208448,1
86997407275036672,0
950616961683214336,1
965793403660308480,0
965821190932660224,0
837490451041120258,0
970123452702187520,1
965778199308271621,0
965858524403249152,0
965799485396934657,0
841808858435719169,0
965733097936424960,0
965935393425289221,0
385271958692052992,1
311293448969936897,1
965800726889824256,0
914190772253200385,1
329453782054367232,1
77428332312006656,1
147095775762071552,1
456552751258816512,0
940355380177199106,1
198997612014219264,1
965662600099921921,0
274200397047013376,1
334397457452634112,0
965807106455687168,0
965829583705579520,0
314165478874570752,1
955632478097731584,0
802318206052356096,1
406642758489628672,0
828868037738655744,0
965802278799233025,0
951776579067236357,0
787838724960759809,0
413070784631160833,0
965928183420936194,0
776648826073391105,0
926699206764650496,0
965807966275473408,0
965942184016072705,1
803637776054788097,1
965889298007511040,0
965799296670097408,0
509468690564530176,1
233379988718645249,1
311614583037116416,0
945989011977457671,0
802545878288437248,0
965847954774003717,0
965761648597307392,0
308730750306504704,1
965708557059592199,0
79365668465680384,1
965695714138476544,0
965780296464560128,0
965774969702666241,0
965746565867606017,0
965865050740285440,0
965853805827981312,0
77406780702986240,1
965657340421734400,0
881048556953636864,1
946271411512971264,1
178160419444228097,1
965718950565830656,0
946010339228946432,0
965780355163836416,0
124500007733837824,1
435482787718508544,1
186630806905696256,1
965956285240938497,0
965807316175122432,0
437747713099038720,1
313323817948831744,0
965933816383705089,0
965682732729847808,1
965471062313103360,0
946075734896009216,0
423925688064679937,1
908363596178055168,0
965938098751311872,0
175261254842187776,1
798742852541042692,1
115274631950254081,1
961535489869262848,0
817103945805996033,1
965786701162536960,0
139708528746168320,1
965816963057553410,0
336318208556535810,0
900526884290785280,0
965732917614927872,0
292443938445488129,0
786023384106668032,0
965809400727441408,0
965790790600425473,0
965713908999774209,0
965800965990383617,0
965865029798154240,0
944524813707759616,1
965754295978209280,0
965892879951581184,0
711706441065766912,0
906547894924267520,1
943304875550695424,0
965660901411098626,0
942681357993603078,0
940749292377165825,0
943298712012492800,0
651511219959037952,1
965955861645529088,0
692377101543038976,1
965231961634689024,1
965761766029496320,0
965790203418947584,0
959780307149971456,1
104230806804893698,1
318048884582658048,0
965948685195636736,0
965730853992259584,1
929168559736946688,1
928780346094743552,1
952918298361937921,1
938872912810999808,0
957346709167923202,1
813152176193343494,1
965828522575986688,0
929470795130081280,1
21541219770,1
965776815187988480,0
816835566251769856,1
775326744559558656,0
965794586454044673,0
749838418276970497,1
942459396361195520,0
965757575928143873,0
308740554349498368,0
965761807959896065,0
965780875278462976,0
905099963499143168,0
312313341722914816,0
144102402910457857,1
965845677250174976,0
965697505106198528,0
965762596480614400,0
778685653445861376,1
727152496876085249,1
729508714273767424,1
969472786858172416,1
964137163456737280,1
965709790210023425,0
965954402019311622,0
700807940291231744,1
425846600653500416,1
937483992743514113,0
440663354622103552,1
965669759772774403,0
921943994241863680,1
965820935055036421,0
965705465886838784,0
861075054712549376,1
965899133675622401,0
957384092533829633,1
777677412234506240,0
875511933360885761,0
649968234800762882,1
965779126249455616,0
965780573271752709,0
233407951845601280,0
965818846312574976,0
965814194804285441,0
965717776156553216,0
177863981367701504,1
965773665261445120,0
676482319398674433,1
917859036594184192,1
309164494007971840,0
688719297439490049,1
920854542924750849,1
965771211602124803,0
629073119601364992,1
842880774223384576,0
965777742108250112,0
413072350436139008,0
965683840034459650,0
320267582550712322,1
965743684380708865,0
945473867971223552,1
786732019904614401,1
965746897209188353,0
866027425532194822,1
134028786013450240,0
91228007519363073,1
837512875098816512,1
783784069335179264,1
946723086359056386,0
965788097878347776,0
805913804597002240,1
965730833033322496,0
965665469003911169,0
965722989659639808,0
965829566928506880,0
965772096608628736,0
961607004040187909,0
943189384819564544,1
500324067707461632,1
106137381089984513,1
965718120085295104,0
965790044010287104,0
307995022454816768,1
965812546447073281,0
901212003620016133,0
965947590482284544,0
965785379952570368,0
90544351389810688,1
738745830195093505,1
779980015769296896,0
888491300844064768,0
965795492436365312,0
357173321969844227,0
961608135889874944,1
842651281751769088,1
144579541267001344,1
965688474731982848,0
839297304637157377,0
965921967462404096,0
939163873202057217,0
296431770910466049,1
965807236487446528,0
278263663092195328,1
965701720352444417,0
965743227176390656,0
288834358163410944,1
965789586847883264,0
965762978174947328,0
965927776556605440,0
955471878692290560,0
395951008876331009,0
169419055709687808,1
965681512220897280,0
481620915747188736,1
959793150234591232,1
449026687440023552,1
965861414295556096,0
958012468785221633,1
104291932922052608,0
965772809627750401,0
965785224771665920,0
740329103203635201,0
408025114001698816,1
941701139992535041,0
905160361157869568,1
965757349435707393,0
286943022183231488,1
913827471316754432,1
107188396857888768,1
951318525288861696,1
917587246324183040,1
217746671952605184,0
929181005113683968,0
965828212168077313,0
718912357968306176,0
760636001496760320,0
90468338710487040,1
756837791355510784,0
944662764425043970,1
965923695519764480,0
965916410022121473,0
965802396235501568,0
965842296674467840,0
877382776886099968,1
965832167396851712,0
965920688199565312,0
965759740163842048,0
372176337483472896,1
959454061606195200,0
385806623370772480,1
655389319394275328,1
83289477648351233,1
773565365439856640,1
965761514358673409,0
965827230730457094,0
356587524375838721,0
918478116896378881,0
965661589247545344,0
205084687239098368,1
965829898286886912,0
965711975446704128,0
965933510191181824,0
965741205526114304,0
965672595134861312,0
965952300660482049,0
92019160816685056,0
965833908041461760,0
295010720263839744,1
952124569376186368,0
288783759774470144,0
965698939537252359,0
292100461358624768,1
804540607322529792,1
147401989268058113,0
851530060293173248,1
965678710413197312,0
965709320448020480,0
810077096743669760,1
923036844949942272,0
287037756209778688,0
965693478545117184,0
115586770971791360,1
965692341884465152,1
432613884701065216,1
945706118055153665,0
965698926937563142,0
965748457486069760,0
721311004676767744,1
716360096457048064,0
945550200629800960,0
457208672083800065,1
965813171394097153,0
872352446382833665,1
965811997005832192,0
433388916725395456,1
832314473562136576,1
917496648497897472,1
965769248650989568,0
965833689933467648,0
87680266168053760,1
965769038940049408,0
817552287522553856,1
965712516486717441,0
965674193131106305,0
285192963171184641,1
965799112120721408,0
965754870597849090,0
71018753906839552,1
133227289260462080,1
965700193642536961,0
134720786308149248,1
965695542138372101,0
965744464496033797,0
965698886160535554,1
763212236303335426,1
431043536872415234,1
75749705715429376,1
965939570968707072,0
965941689062916096,0
965911167121190912,0
965795563718479872,0
965809606244134912,0
510216410443022338,1
965702529848930304,0
965760436422500352,0
829390477275328518,0
926526146581164033,1
965719554524663808,0
965812961683091457,0
812005532546568192,0
965743021655515137,0
965843789846892545,0
476054322078162944,1
965756766393917440,0
965893886576119808,0
716825172670488577,1
965687094806016008,0
965839570343464960,0
819778736669134848,1
965699291854422016,0
965752840550416384,0
244696733102247936,1
949469308660408320,0
634136216703737856,1
965805860743208960,0
273561997503774720,1
965940854392348672,0
965847329826902017,0
278170720297709569,1
967899445659566081,0
965742635804774400,0
792749530290778112,0
956226852518952960,1
750593883487232000,1
965851071141859328,0
911045661260476416,0
965693843453763586,0
852956353454759936,0
965759681435197440,0
965711006537338880,0
965744405805195264,0
768264521257328640,1
880394165095419904,0
965694074161389569,0
858175459862790146,0
798308803758477312,1
899485801129558016,0
809231584901664768,1
516623169990705152,0
965914300257841152,0
965876769654939648,0
281263036981993473,1
450114402269028352,1
802393126379745280,1
965693080107175936,0
965773719770750976,0
862277655017795584,1
284739160328245248,0
415883649838358528,1
965817172793708544,0
135030134011994112,0
965818435245572096,0
965690659968602113,0
965739649443381248,0
854043863975174146,1
301452204236210176,0
965929508816736256,0
965734045878538240,0
965932696479387649,0
823991465206566915,1
965768980223930368,0
923380842067582978,1
148919093305683968,1
965673601746731008,0
349029927951163393,0
965677619910991872,0
965801532229914624,0
780140393165787136,1
797929048089296898,1
301526248641941504,1
796336926462590976,1
965666257524715520,0
942832190525755393,1
965927239710924800,1
965748331652710400,0
965832440060276736,0
326057164160512000,0
965794640963219456,0
68839132369129472,1
965907266422657025,0
608730385825058817,1
76077362801934336,1
728241646136078337,1
965763443742658561,0
614820043923267584,1
251686586415194113,0
942329886076801039,1
965687778511147009,0
921823661102739456,1
500735141023854592,1
673458589630128128,0
965926472153292800,0
962459083851948032,0
965760738424950784,1
885675477259739137,0
748517820238041088,1
255696868254826496,1
965770913806471168,0
727599144404176896,1
543513106220347392,1
412658735136251904,0
965713300817358849,0
965720498276651008,0
204239078533763072,1
965948588697243648,0
736673584526032897,0
965793110042267648,0
965767340267798535,0
448958309522214912,1
965752978966745088,0
968358203279970304,1
501190612293795840,1
807087572149239813,1
965910030477418497,0
965722561840640001,0
227645249563004930,0
965771773630472192,0
956673064632225792,1
801958706476818432,0
834194175096664066,1
971100712930349056,0
965740626716356608,0
965765603817611265,0
965945212282507264,0
605615897668165632,0
965772654434246656,0
925093953887789061,1
965802073274101761,0
471696334978695168,1
965877814028316672,0
965666135873114112,0
463833638811881474,1
965814983345909761,0
965949079439130624,0
959720499445157889,0
965951621200076800,0
965774831282135040,0
499731673022746625,1
413743140844339200,1
737800560347381760,0
912280842004819968,0
653032659715784704,0
965774663501668355,0
409390867049222144,0
398937277486751744,1
392666900380921856,1
965871690336079874,0
821964936423337984,0
409749559297208321,1
965845371082694656,0
965801158911590401,0
950326562565607430,0
812802387610128384,0
926146597129478144,1
898997446419689472,1
965819546740379648,1
166738260557709312,1
965753272568033280,0
965759408834777093,0
908140336068866048,0
738019803009404929,1
965754052683468800,0
965836105860907008,0
719935670785957888,0
965777997981765632,0
965782225848545281,0
28544090625,1
965952124524822528,0
354636566758555650,0
911984324009963520,0
771013454547263488,1
943694499091447808,0
744375935252692992,1
965934827181629441,0
942189810420199425,0
770124198064840704,0
283733674820792320,1
918100215072264192,0
767478304806871041,1
794145442707677185,1
842140804089012224,0
922947566425202689,1
922498997767598080,0
965830506481844227,0
421289271748608001,1
965706736765227009,0
289090281893138432,0
324878071318589440,0
965792078264446976,0
776112731338448896,1
147310021401784321,1
917466452520665088,1
965701917501546496,0
965731919341215744,0
280000133213593600,0
957087522277834752,0
907673541176328193,1
941855007175073792,0
965809954383958016,0
965923599029809153,0
965825188108500992,0
472873202994012161,0
965724545746329600,0
95963218362634240,1
965958474675965952,0
965952439068315648,0
965822621169352705,0
947694125922635777,0
965752492414898176,0
965940875393208320,0
949432082001874944,1
944978614289944578,0
965808024995745792,0
620565826601644032,1
965790132098994176,0
965777127797854208,0
135456895346556928,1
925163029569863680,0
955764769851617281,0
965816786913513472,0
219794189284683777,1
411565195769556992,1
614469424691703808,0
785130486209257473,0
280313890888364033,0
965725527234490368,0
965759417194110976,0
938215474130751488,1
965728526140936193,0
965760176363048960,0
946715484673728513,0
965655813686792193,0
965773178701320192,0
901634258661515264,0
965755092862427136,0
79366810016825345,1
294593758920577024,1
965128238853959680,1
883034525990875137,1
730977327673303040,0
965729658615615494,0
360942952341708800,1
292822845095018496,0
868619921214885888,1
681208875865907200,0
965762541946310656,0
462086816758505472,1
965754950277062656,0
931329190602924032,0
965760247687204864,0
150614383809138688,1
897151388546998272,0
76006394331004929,1
925139410663956482,1
102579096596393984,1
797283549053190144,1
775819794872344576,0
800547881723695108,0
965798537484267520,0
437717516651995136,1
965757454264004608,0
965845144590344192,0
965786818582020097,0
965721152579612672,0
965657587881521152,0
659442377875132416,1
916847370343714816,1
965820658251980801,0
965673723385827329,0
301860422808653824,1
965905194449022977,0
965662423922470913,0
899312115227521024,0
941907587561385984,1
923752123174592512,1
905948550411911168,1
763823100001656832,1
678265491790700544,1
965655327164321793,0
106134477356531712,1
791125974960201728,1
965745538271457280,0
965812059920314369,0
965782985017577472,0
965731114059993088,0
965672494433742850,0
965799904827322368,0
965905563518369795,0
965774835463983104,0
945518685841690624,0
931735472123998208,0
965768611121057794,0
965865088501641216,0
969835378948571136,1
965768653076615173,0
965883702810116096,0
287961192016785408,0
965712461960794112,0
385413987384315904,1
258933052670083072,0
961345579275046912,0
751122366093103104,1
812857216646651904,1
168015341820186626,1
452985131591274497,1
752847432795426816,0
965722490545860610,0
965813339195629569,0
133626347233882112,0
420718363027845120,1
956302348606849024,1
965704740259713024,0
796223701154992128,0
965713938380967938,0
965725674043531265,0
897986006460358656,0
51012783805968384,1
967982931963719680,0
965895841138593792,0
933473363506458624,0
965680627214438402,0
443138232062996480,1
332191198448087040,0
386686509820018688,1
965742472239439872,0
857021583793168385,1
952659107164622854,1
965788177553293313,0
965782271973314560,0
352881804748931073,0
700174351799336960,0
744865666298150912,1
85841805920309248,1
965750932121284611,0
465182187726602241,1
965827453020200960,0
965761896031899653,0
379969264293142529,0
961167087350763522,1
965724814194413569,0
965765939361992704,0
876561414659461121,0
776990316335292416,1
655929219013345280,0
965798743017754625,0
399998981667061760,1
965941554853613568,0
297501294971727872,0
838850599185678337,1
965788429207375872,0
819341826461171712,1
965747354405146624,0
965843395569750016,0
943420131098660866,0
963341902522273792,0
304311769680203776,0
806318570397401090,1
932921868092366848,0
965915248183177217,0
402851688211415040,1
715195507166089220,0
960542764562870272,0
965764244850475009,0
24614760432,1
965684444043542528,0
965761896031846406,0
965935175308750848,0
965674646145298433,0
965768221038120960,0
965737225152618496,0
111081481446760448,1
299251750588776448,0
929561146754973696,0
965828291885174784,0
965689594632130560,0
942327675049439232,1
965835954870202368,0
965765570246430722,0
960187617643061251,1
965824949024849920,0
622347698230939648,0
858098562298781696,1
965666022643720198,0
965797627328696322,0
392703743394709504,1
965718409500676097,0
965730036094562305,0
264105536381919233,1
965662969186177024,0
965842640574058496,0
270187430445973505,0
935963331529080832,0
546707795169792000,1
968266930892214272,0
790727037917007872,1
964716587487023105,1
184106264249368576,1
965760398656987138,0
88740834878554112,1
730233488343863297,0
963083465917911041,1
247103191056019456,1
965756976113348609,0
802417402977730560,0
879714818143408130,0
915024434309877760,0
965787066041880576,0
965821031523979264,0
965941181577334789,0
890782582069133312,0
368891131645272066,1
965845715002982401,0
965831391467524096,0
965684905417105408,0
627458456543490048,0
826377305228443648,1
809854209415790592,1
936793113032454144,1
965751263500652545,0
928668527313133569,1
884293986583691264,0
965927705278668802,0
225674162256101378,0
968193915634507777,1
402626292295561216,0
293155922669355008,0
762679435883491329,0
69485969371439104,1
442007647228022784,0
965711002376523777,0
965748822390595584,0
965886328440311808,0
965833908033130497,0
965840451180879872,0
965711736375570434,0
965705268741984257,0
916454785326358528,1
196399123858075648,0
135069148446330880,1
965654844806717445,0
854813570466492416,1
965837716494667776,0
916786974484131840,0
410249566315741184,1
965926425999167488,0
297518268606976000,1
551550475615862784,0
865659771055030272,0
965720200455884800,0
393125978341249024,1
965742929406054401,0
965682627909963776,0
22653538252,1
919248188720144384,1
965809308435996672,0
965821480306176000,0
31450965466943488,1
965840014935560192,0
939685705344782336,1
842383883647782912,1
965924182071631873,0
926541245979049984,1
973434960135770112,0
965783500895989761,0
906657380867375105,1
965793378494533632,0
103577901403865088,1
93847990334275584,1
772919542620184576,1
293502293255540738,1
965767042434510848,0
965751968114323456,0
951987527040237568,1
965715687388991488,0
292411131518124033,1
807298049101926400,1
829737074702028800,1
474604571365371905,1
754926235537412096,0
965703758809391104,0
965735828428292096,0
231932624195694592,1
712461416276439042,1
965939319306297344,0
213791012626251776,0
619300722937622528,1
965809534966157312,0
238008592693878786,1
944002201395048449,0
965729335679356928,0
87287036544958464,1
965814194833645568,0
386571463282540544,1
780553643846008832,1
62242213685510144,1
965948341245923329,0
965769374488584193,0
403215091086426113,1
792420460545933316,1
965731172754931712,0
965922630170800128,0
351785526589788160,0
443410020764360705,1
965829118171459584,0
965776651614347264,0
959389342404882432,0
965789666539687936,0
931539177023324160,1
965763133343260672,0
278531931770081280,1
139712173164331008,1
834502217520537600,0
911035348670664704,1
965884432644222976,0
969952292353990657,0
301776799036227585,0
965788060091912193,0
912420066226065408,1
965797874788392962,0
173972314189336577,1
886080399637704704,0
777859923031920640,1
965852870502477824,0
930227970316390405,0
965877713377603584,0
819571729274142720,1
643196446192349184,1
965701888120426497,0
409451266020868097,0
441722436296269824,1
444626538793684992,0
482282507766099969,1
965788433393348610,0
