id,text,is_humor
967139747591270401,#NoMatenAYupik,0
965808964528205824,La lluvia es algo hermoso.,0
844037842107953152,Bueno Santander le quedaron los tuitazos.,0
778832106310860800,"""Oye, a ver tus chichis""

*enviar a todas*",0
784092507978108930,Creo que mi mamá no me ha mandado a la chingada de la casa todavía porque necesita a alguien que vaya por las tortillas.,1
965758586747047936,@ElRoloSoyYo ya lo llamaron???,0
965752689563983873,Nos vemos mañana!!,0
965770590853455873,Estoy manija por el partido del miércoles? Estoy manija por el partido del miércoles.,0
862391086865678338,"Ama a tu madre, ella siempre estará ahí para ti.

Excepto si la llamas al celular, las mamás NUNCA contestan el celular.",1
965764379076636672,por culpa de santiago ahora tengo la galeria llena de capturas,0
1497202558,Mierda! me olvidé el chiste que iba a contar!,0
965740026947690496,Viernes No Llegues Nunca!,0
965722427643883521,"""La verdadera manera de obtener la felicidad, es haciendo felices a los demás"" BP.",0
682337086196727808,"— Joven ¿Qué intenciones tiene con mi hija?

— Ir a  casa y ver 6 películas de Star Wars.

— EXCELENTE, creí que solo la querías para coger.",1
965785044425035776,Es el tipo de amiga que es mejor omitir👋🏼,0
108939411907022848,En el hipódromo un tipo dice a viejita: -Préstame 100 pa metérselo a un caballo -Mejor te doy 200 y me lo metes a mi! #fb,1
338466539978244098,"-¿Cual es tu sueño? -Un beso bajo la lluvia, ¿y el tuyo? -¡Que comienze a llover! -Aww ¿En serio? -¡Obvio que no pendeja! Es ser millonario.",1
920496756797919234,Odio lavar mis dientes en la noche porque eso significa que ya no puedo comer más y nunca estaré listo para ese tipo de compromiso.,1
417272804346568704,"#SoyTanRománticoQue cuando te mando a la chingada, quiero irme contigo.",1
899782196306882561,"Hoy me preguntaron que cómo me gano la vida.

Ni siquiera sabía que iba ganando, yo pensé que iba perdiendo.",1
965681638050017281,NO LES EXPLICO LO FELIZ QUE ESTOY PORQUE APROBE,0
966414341426831360,La vida es muy corta como para estar ordenando mi cuarto.,0
296769654423175168,"-Amor, ¿estoy gorda? -No, para nada mi buda... digo mi vida.",1
957268589513494528,"Me violenta que me digan ""te iba a decir algo, pero mejor no""",0
965774936139681793,Como siga así va a acabar peor que Arantxa Sánchez Vicario.,0
806220775841730560,"Mi orgullo de hombre no me deja que tu pagues la cuenta de los tacos, pero mi pobreza si, así que pagalos, sin rencores.",1
965659726980747264,últimamente catsu está que se sale,0
965934751688286208,Día 4: no supero el soundtrack de Black panther.,0
802401032265408513,Lo bueno que tras la muerte de Fidel su rostro será inmortalizado en mercancía capitalista tal como sucedió con el Che.,0
834067488619036674,"El sueño de toda mujer celosa es un novio runner, ésos pendejos reportan su ubicación cada dos kilómetros en todas sus redes sociales.",1
656146501056516096,La hora 13:33 me trae recuerdos. LA HORA ME TRAE RECUERDOS. Nunca un garche ni un chape fuerte. Qué triste todo.,0
965774344751284224,Y asi como va Quiroga va a salir libre y cagamos #PerdonaNuestrosPecados,0
737323949894160384,"Es posible que el hombre haya descubierto el fuego, pero fue la mujer la que descubrió como jugar con él. -Sex and theCity",1
965727523731640323,19-2-1881  Kansas se convierte en el primer estado de Estados Unidos en prohibir las bebidas alcohólicas.,0
413745617987715072,"—Estás castigado

—¿Por qué?

—¡Porque yo lo digo!

—Wow mamá, tu argumento es muy convincente, deberías ser abogada.",1
63741829178335232,#TeDoyHasta que los chinos nazcan rubios,1
965721806895185920,Ver que alguien aprobó Argentinos me da tantas esperanzas! Esa historia de insta me alegró la tarde,0
818813695044227072,"Las mujeres trabajan los glúteos y las piernas en el GYM, porque quieren coger. Nosotros solo trabajamos brazo, porque las queremos abrazar😌",0
965794871645700096,"367- Preciosuraaaaaa, me encantas, y sabes lo que te quiero y que sabes muy bien que siempre estare para ti❤",0
364032830210187264,Albiol lleva dos días seguidos jugando dos partidos con el Nápoles. No jugaba tanto desde el patio del colegio.,0
965698494957805572,Que lindo para la siesta acompañado,0
994036153027301376,"-¿Esta es la clínica de tímidos?  -Si, pasa.    -¿Te orinaste?  -Perdón, es que me dio pena preguntar en dónde estaba el baño.",1
611205333772582913,"En mi pueblo hace 2 días un remisero violó a un chico de 15 con retraso mental y ME LO ACABO DE CRUZAR al remisero. Impotencia, dolor, todo.",0
360944556948197377,"¿Por qué ""separado"" va todo junto y ""todo junto"" va separado? #Curioso",1
965672414754607105,Bajo presiones no funciona nada,0
896153995055476736,Entre más humilde es la tez de una persona más veces documenta su vida en Instagram.,0
965261421075484674,"- Papá... ¿qué es el amor?
- Es la luz de la vida, hijo mío.
-¿Y el matrimonio?
- Es la factura que llega después...",1
965892515072303104,"El Bigotes asegura que el marido de Cospedal, es en realidad Chiquetete.",0
309121298712367104,El 87% de las personas jovenes sufren de dolores de espalda. El otro 13% no tiene computadora.,1
161182182818324481,"Mami, en la escuela me dicen SOPA!!! 
-Y eso por qué hijo? 
-Que porque no les deje copiar mi tarea. #StopSopa",1
310177718614499328,"OK,senti como que mi cama se movio,o solo fue mi imaginacion???",0
900008102887661568,"“Sólo quédate en silencio, cinco minutos”.

—Yo, al despertador.",1
854797068757475328,Messi insoportable. Siempre,0
1092848648717770753,🍁 “Haz tu trabajo con todo tu corazón y tendrás éxito. Hay muy poca competencia.” – Elbert Hubbard (1856-1915),0
965938300082098176,El vago trabaja doble so ponte las pilas,0
887286296347115521,"—Mi amor, quiero que todo sea como antes.
—¿Como cuando nos conocimos?
—No, antes.",1
935984167992442881,ES DE HOMBRES ser fieles 😌,0
965923544516440065,Por que ... Si tienen todo el hp bus solo 😡 tienen que pararse al lado mio y es que por poco se sientan encima,0
771074042493149189,Hoy en día muchos usan el tema de la musica para chistes. Lo bueno es que ahora todo el mundo es comediante guau,0
965777754707853312,"Me desperté de la siesta a las 21, como dormir ahora Yahoo respuestas",0
407323849693208576,"—¡Hijo! ¿Por qué te estás metiendo un pepino en el culo?

—Está bien mamá, lo confieso, ¡SOY UN HERMOSO EXTRACTOR DE JUGOS!",1
426183093008216064,El temblor del 13 y el veredicto del #CasoCasellas tienen a este país al borde de una catarsis colectiva... será peor con el #CasoAnaCacho,0
965906817648939009,Mi última comida fue la cena del domingo.. No se dan una idea como habla mi panza dios,0
965744552597512192,Me está gustando esto de hablar con Ud y dejar atrás a aquel #fisicovssentimientos,0
965668841232662528,#A2Beandas Míriam me traes más agua?,0
965700965381935104,¿Qué es más peligroso?,0
788954990060589056,Lo mas chingón de mi infancia era cuando me quedaba dormido en el sofá y me despertaba en la cama. Echo de menos teletransportarme.,1
965795286890184704,"""fumemos porritos juntos"" me parece alto plan",0
965827226540244992,"WAAAAAAAAAAAAAAAA ES TURNO DE EVER SINCE NEW YORK, MI CANCION FAVORITA🎉🎉🎉🎉",0
403924852886601728,"#CosasPendejasQueEstánDeModa odiar el reggaeton, pero bailarlo en todas las fiestas.",0
773879822963441664,"""No mames, la cagué horrible, pero en lugar de pedir perdón, le voy a dejar de hablar para que piense que el la cagó"".

-Todas las mujeres.",0
923322301231386625,"Julio preso, todo a su De Vido tiempo.",0
301477813171650561,Yo me caigo para no hacer quedar mal a Newton :),1
75749136242196481,-Digale a su wila que deje de imitarme. -¡Carlos! ¡Deja ya de actuar como idiota!,1
965711417574739969,"Justin Timberlake con 49 millones de seguidores, a duras penas llega a 100,000 me gustas en instagram. 

Me huele a bots.",0
946194992950890496,"Mujer que te dice: ""no fumes, no tomes"", mujer que vale la pena.",0
1098804121421918209,"—¿Y la novia sobrino?

—La embaracé y la dejé, así como hicieron con usted tía.",1
965749342501040129,Con veintipico de años te tendría que dar verguenza que te digan que tenés que madurar flaco pelotudo,0
75007069752791041,"No es que odie a Justin Bieber, es que amo la música... via @hadacon",1
965752337217110018,Tengo defectos por montones... 😣,0
965926199498280961,Desculpa dieta,0
1056589580550443013,"Mañana es lunes. Pero míralo por el lado bueno, no eres Lopetegui. #pensamientopositivo #motivación #abracitos",0
886462754831388672,"Que pedo con tus ojitos y tu carita toda bonita morra, no te pases tanto de verga.",0
385915075418009602,"-Hija, me dijeron que ya te andas acostando con tu novio 
-Ay, mamá una coge con quien sea y ya dicen que es su novio",1
965753876518461440,Y me anime nomas? ! Dolió un poco pero feliz de mis locuras jajaja #Aritoenelpezon ?,0
1024410603761352711,"_ Señora directora, mi hijo es víctima de bullying!!
- Cuál es su hijo?
_ El gordo pajero ese que está ahí",1
965762017675145218,Trate d seguir mi vida y tu recuerdo no se olvida y se convierte en dolor,0
1092868697528590336,Que antojo de unas chips fuego🤤,0
846719248340791299,"Si eres gorda y no tienes tetas, debes ser consciente de que tu existencia es un error.",1
775098391667707904,¿Sabes cuál es la Ley del Estudiante? Sacar el curso adelante con el sudor del de delante.,0
860940981126004736,Algún día ese cuerpazo tuyo sera mío... Cueste lo que me cueste y duélale a quien le duela. Att: La Funeraria.,1
300078365929525251,"— Mama estoy Cansada... — ¿EMBARAZADA? condenada muchacha del demonio, te me vas de esta........ — Mama, dije ¡C.A.N.S.A.D.A.!",1
306185769725341696,Quisiera q hicieran otra serie d novelas d Harry Potter ya adulto y con sus hijos!!,0
718241581803905025,"— ¿Nivel de latín? 
— Alto. 
— Termine la frase: Mens sana... 
— Culito de rana. 
— ¿En verdad sabe latín? 
— Por supuestum.",1
792202959731863552,"Tú crees que solo te quiero por sexo, pero mi corazón es el encargado de bombear toda esa sangre hasta mi pene por ti.",1
965874882209861633,quiero dormir déjenme ya,0
965757546568011776,"Va a estar buena la metida de 🍆 en el salón, pero a huevo querian el examen este viernes. 😂",0
965719722305245184,"Hasta rima, es el destino",0
965722083702566912,Creo que una de las mejores decisiones que tomé en mi vida fue viajar para mis 15 y no hacer fiesta,0
842448743148457984,Si hay un más allá... ¿hay un menos acá?  #ElChisteDelDia,1
326141379598229504,Antes de Ir al Colegio* -Cuaderno. (Listo) - Lapiz (Listo) -Borrador (Listo) -Uniforme (Listo) -Tarea. Puta Madre la Tarea!!!,1
506623384843595776,"Es raro tener hermanos, porque de niños le peleas hasta un chicle, después creces y si necesita un riñón se lo darías incluso sin anestesia.",0
256573198425022466,"Cuando muera Ana Guevara se va a ir al infierno. Porque ""Sin tetas no hay Paraíso"".",1
1044961651085250561,Tengo miedo de coger y que se me quite la emoción por el nuevo juego de Pokémon.,1
938042765065310208,"Hablemos de caca, de rock, de patas feas con chalas, de axilas peludas pero basta de guillier y piñera por favor!",0
960633032721010688,Ese momento incomodo en el que te das cuenta que es mas sencillo demoler tu cuarto que ordenarlo.,1
965856951547592705,espero see esa carolina ha pase sjficiente con ll de woozi y jihoon,0
826884456745148416,Febrero con F de Forever Alone.,1
942735733898579968,"En diciembre, todos los días parecen viernes.",0
853592339398438913,"*Imaginémonos juntos por un minuto*

-Amor, adopté un perrito.
-¡Qué lindo amor! Ahora tenemos 83.",1
1097317023745335297,confirmen si también tienen un amigo que lo ven y ya se ríen????,0
1096544437344194560,Si me conociste entre 2013 y 2017 uuuu deja me vuelvo a presentar,0
821435775023726594,"—¿Cuál es tu mayor sueño?

—Después de comer.",1
814316801555398656,"""Prefiero primeramente terminar mis estudios, enfocarme en mi futuro, luego tener pareja"".

—Yo, intentando disimular al máximo mi soledad.😆",1
945467569561133056,Veo sus fotos y concluyo: Sacan buenas pintas ustedes para estos dias.,0
965928699307708416,"""Estoy como el arroz de la paella, negro ya"" 

Acción poética de Renfe

Representando",0
965794850674302976,Tantas cosas me tengo que comprar para empezar a estudiar que nose ni como voy a hacer,0
882811652353249280,Iba a borrar tu conversación pero se iban a borrar tus nudes y pues no.,0
313382843734712320,"— Ves esta sonrisa? —Si. — Adivina por qué es! —Awww, por mi? —JAJAJAJA No seas boluda, es por Colgate Luminous White.  #xD",1
305526700463230978,"Si te caigo mal, haz lo siguiente: Paso 1: busca un palo de escoba. —Paso 2: métete el paso 1 por el culo.",1
169932410249678848,Mamá... En la escuela me dicen espiritista... Mamaa! si estas aquí por favor manifiestateee... #fb,1
965659479521062912,dizque asqueroso saco de pus JAJAJAJA.,0
289139896285794304,"Mi amor, estamos solos, la casa sola ¿Estas pensando lo mismo que yo? —Si mi vida, vamos a leer la Biblia. #ForeverAlone #xD",1
965788840253427712,alguien quiere hablar conmigo?,0
965885313456406529,Adivinen quien se va a ir antes porque no da mas del sueño,0
965718795372384258,"Vamos a divertirnos, mejor.",0
965776446101839872,@Daniessandoval_ tantos twits y ninguno para mi acaso ya me olvidaste?,0
965794146039615489,Bb con los golpes de la vida tomo impulso para llegar a la sima.,0
769894827781566472,"Qué cáncer esos que tuitéan todo lo que les pasa. Ni que me vuelva a hablar Norma lo hago, aunque ayer me saludó. Creo que quiere hablarme.",0
965791767881756675,Han pasado 84 años desde la última vez que alguien me hizo mimos,0
395628275130580992,"—Mamá, ¿Tú qué querías, niño o niña?

—Yo sólo quería ser Tuitstar.",1
965812663883268096,"De verdad, la gente que apoya a la muerte, ni siquiera valoran SU PROPIA VIDA?Y si a vos nefasto/a te hubiesen abortado?QUE..PREGUNTENSE ESO",0
940849145107156994,"—Mamá, saldré con mis amigas —Te quitas la minifalda o no vas —¿Por qué Mamá? —Porque es muy corta —¿Y qué? —Que se te ven los huevos Miguel",1
286705146891759616,"-Ayy hijo, esta tabla para picar las verduras está muy linda. ¡Y tiene luz! -Mamaaá, ¡es mi iPad! :O",1
829786771848298496,El amor es como los taxis: cuando buscas no hay; cuando no buscas pasan por todas partes y cuando encuentras no van hacia donde quieres. 😔,0
965691238799130624,Es más bueno un i3 7100 o un i7 3770?,0
794592953561845760,"—Buenas, ¿cuánto valen los chocolates Ferrero?
—$140.
—¿Y el bote de Nutella?
—$60.
—¿Y los m&amp;m's?
—$40.
—¿Me regala un Duvalín?",1
965947296860049409,Juro que pensé que me iba a decir eso... no pensé que iba a seguir hablandole...,0
1079095457391857664,"-me coji a tu hermana 
+ya paso el dia de los inocentes jajaja
-dia de que?",1
773559463034753024,"La energía solar es limpia, renovable y económica. Apoya a la ecología, sigue a @MxSolar",0
965832523937931264,"Un día caminaba muy triste por ahí,  mi corazón gritaba ya no quiero seguir...",0
139040006567235584,"Pepito le dice a la mamá: 
Mamá, ¿es mi abuelita fosforescente?
La mamá contesta:
No, hijo.
Entonces, se está electrocutando. #chiste",1
965719755880624128,Que cagada la vida que cambia súper rápido.,0
878449013674172420,"- ¿Yo mentir? ¿YO MAMÁ? ¿O TAL VEZ DEBERÍA DECIR RATONCITO PÉREZ?  -PERDÓN POR MENTIR, REYES MAGOS -Es que  -PAPÁ NOEL",1
959106640640266241,"Hoy amanecí muy positiva, Feliz inicio de mes a todos, besos.",0
1092856664057880576,No suelo correr yo suelo volar,0
1018704778032017408,"me: me voy a dormir 
also me: a ver esos videos en youtube sobre cosas q nos oculta la nasa",0
978660060321771521,"Yo en el 2012: ola bb tkm 

Yo en el 2016: ¿Cómo podía escribir así? Que horror. 

Yo en el 2018: ola bb tkm",1
671552274464944128,Todos tenemos un nidito de amor guau,0
287005951561723905,"#MandamientosDeUnTuitero:

-Has de Haber
-Haz de Hacer.
-Hay de Haber.
-Ahí de Lugar.
-Ay de Exclamar.
-Haya de Haber.
-Allá de Lugar.",0
965666404321067010,""" la vida es corta: Vívela!
La ira es fea, déjala ir.
El amor es raro: Agárralo!
Los recuerdos dulces.... conservarlos en el corazón...""",0
965717398690115584,Y q le voy a hacer si ya no entiendo nada ...,0
1092859457443454977,Esas personas que se creen superior a los demás o se piensan que se las saben todas??¿¿??¿¿,0
1091691988116738061,Yo también he tenido un profesor que contaba su vida en clases.,0
965730392643915778,¿LA MEJOR QUÉ?,0
294882292017528833,Un Suicidio!? En Sagrado!? Bendito sea Dios! Sabra q problemas tenia!!!,0
965772692183019520,Me encanta que se ponga celosa firme,0
424399760229793792,#NormalmenteEnMiSalonSeEscuchaba ¿Quién se robo mi lápiz? En este salón son todos unos ladrones .... A no Aquí está.,0
867502285638819841,"– ¿Hay alguien que se oponga a este matrimonio? Que hable ahora o calle para siempre –Yo padre – ¡CÁLLESE, USTED ES EL NOVIO!",1
827973924537372672,"""No te quiero perder"".

—Alguien que ya la cagó y que hizo todo para perderte.",0
965714882086752257,@Miriam_ot2017 ayy estas monísima en tu foto de tw 😍😍😍,0
965803746797203461,Sin ti yo no me vuelvo a enamorar.,0
836054091704971264,"Opinaría de los #Oscars,  pero mis películas favoritas son, Chicas Pesadas, Un Chihuahua en Beverly Hills y Scooby Doo en Horripilandia.",1
777912682221543424,"Dicen que la vida te va quitando lo que te estorba pero, ¿Y la panza? Esa me estorba y sigue donde mismo.",1
1032678353449439233,No hay excusas para alguien que tuvo mil oportunidades de hacer las cosas bien y decidió seguir haciéndolas mal,0
944165896762904576,"Ese momento incomodo, cuando estas diciendo la verdad, te ríes, y no te creen.",0
965764567824502784,Las charlas con rodri me vuelan la cabeza vieja,0
1092878151489933314,No me arrepiento de haberte eliminado 😊,0
834115494567292929,"A mi me gustaria que mi suegra fuera una estrella. ¿Sí? ¿Para que te lleve a Hollywood? No, para que estuviese a 3000 años luz.",1
957842498952380417,"El peor sentimiento es pretender que no te importa algo, cuando en realidad es en lo único que piensas.",0
420926886542188544,Mi habilidad en la cocina es: asaltar el refrigerador.,1
965663204067115009,"Cambie de teléfono y perdí todo. Fotos, chats, contactos. Tooooodo ‼️.",0
671871677056294913,"Ayer me fui a confesar y le conté al cura todas las porquerías que hacíamos, me pidió tres padres nuestros y tu whatsapp, bien raro.",1
965819173443129344,"@GustyyBarba @AgusFernandez94 Dios creo al hombre, el hombre tenia hambre, Dios creo a la mujer, la mujer hizo el sanguche ndeaaaah",1
965691356235616256,Al final resultó cierto todo lo que decían.,0
398972214575251457,#MiradasQueDicen eso no lo tenias que decir.,0
965868037101490177,Mira es que ojala entrar siempre a las 8 solo para poder aparcar bien y ahorrarme estas sudadas matutinas,0
965832783984721921,*.....En realidad ahora cree menos que sea Kiyoshi. Tal vez alguien molesto por lo cercanos que esos dos eran.*,0
965837796177932288,"Te abrazo despacito y te digo al oído 
Que muero por besarte y amanecer contigo ?",0
963569991001018368,"- A pesar de mis 92 años, todavía trabajo.
- ¿Qué hace, abuela?
- Cuido a una anciana.
#Chistes #Humor #Anecdotas...",1
965806213052157952,"estaeia participando mas pero m siento enserio MUY mal, mas haya d lo d lua, me sientocre mal ja #AñoWalker",0
73459624287801344,"-Gasté 5 mil dólares en el sepelio de mi suegra -¿No encontraste algo mas barato? -Sí, pero no incluía fuegos artificiales! #fb",1
142186106069336064,"Cuando un millonario pasa a mejor vida, sus herederos también... #fb",1
996557036161773569,Con esto del dólar me dan unas ganas de coger bárbaras,0
934918382486544385,"Las pastillas anticonceptivas deberían de ser para los hombres. Es más fácil quitarle las balas a un arma, que salir ileso de una balacera.",1
965800131328081920,"Por fin decido ponerme a estudiar y me cortan la luz. 

(let's talk about being lucky)",0
965945849816723456,En vivo @splendid1040 en charla con el presidente de @DCuencaOficial Claudio Peñaherrera,0
965807941109583872,Que me pasaaaa aaa,0
965757643016101890,El insomnio desaparece cuando estas enfocado y trabajando en tus metas.,0
310907575950532608,"Bellas,en buena forma,pero para estar ahí hay q ir dispuesta a TODO!!!#NBL2013",0
993535679152971776,FRASES DE MAMÁS,0
855197010709950464,"Siendo 2017 una cuenta que me sigue en el Instagram de la empresa subió una foto de Hitler con corazones. ""Hola, esta empresa es de judíos""",0
162621263184007168,"#Tipico, salir a despejar tu mente y lo primero que ves, un montón de parejas agarradas de la mano...y tu sol@! #fb",0
840904284669636608,"#Noticias #transito #Palermo 
Grupo de peluqueros están cortando Cabello #caos",0
947558551295266816,Mirar WhatsApp . Mirar Instagram. Mirar Twitter. Mirar Facebook. Guardar el móvil 20 segundos. Repetir.,0
965768539822018560,"No doy más del dolor de cabeza, no me puedo sentir peor 😢",0
492717908032630784,"Pórtate mal, pásala bien y al otro día niégalo todo...",0
760650014037245952,"Lo bueno que los gays sean guapos, es que las mujeres pierden la esperanza rápidamente y terminan conformándose con nosotros los feos.",1
965698461374050305,Ojalá tdo se resumiera en solo música,0
771390644359163904,La NASA acaba de descubrir que en Marte Agapornis también es una mierda.,1
732698921818947584,Dicen que el #MeSientoRobado va a reemplazar a Chris Evans como Cap. America  guauuu!!!,0
847828861593276417,"Había una vez un ladrón, tan pero tan tonto, que cuando robaba una tienda, se llevaba los maniquíes para no dejar...",1
724217923271843840,"Si estás buscando una persona que te cambie la vida, solo tienes que mirar al espejo.  #BuenDomingo 😜",0
886262802444406784,"Dicen que el alcohol es malo y el agua es buena, pero yo nunca he visto un tsunami de cerveza que arrase ciudades y mate gente inocente.",1
961422459978354688,"¿Nivel de Inglés? Alto ¿Cómo se dice ""entender""? Understand Úselo en una canción Understand las llaves matarile rile rile Contratada!",1
965420128346271744,"Un aplauso para mi almohada que vive tantos sueños, escucha mis pensamientos, seca mis lágrimas y soporta mis insomnios.",0
1092863647565705216,Quiero practicar esas trenzas y peinados pero no tengo con quien🤦,0
127398432024440833,Últimas noticias desde Libiaش سایه دگر نمیت نقش دیوار و چشم خیره ما نقش سایه  نور اگتدش ر و چشم خیره ماCualquier otra cosa q sepa les aviso,1
965711656679542784,Era obvio q no lo cogían #LaVozKids1,0
806605635844526081,Las miradas entre James y Cristiano me hacen volver a creer en el amor.,1
965817416033939461,Será mío #MOTOX4GRATIS ❤️❤️❤️,0
862194830583058433,Déjame en paz mamá estoy haciendo ARTE,0
952608755056824320,"- Capitán, ¿puedo desembarcar por la izquierda?
- Se dice por babor.
- Por babor capitán, ¿puedo desembarcar por la izquierda?",1
1092852289403002881,Tenéis una manía muy fea de diagnosticar enfermedades a todo por lo que habéis leído en la wikipedia.,0
965930158946430976,"Accidente en la Av. Tiradentes con Calle San Cristóbal, al menos un lesionado en el lugar.",0
904897009550839808,"Aquí están tus buenas noches princesa, por si el pendejo que te gusta se le olvidó, o le vales madre, o más bien ni sabe de ti, descansa.",0
965718396900904966,Le acabo de decir a mi papa que cuando vuelva me compre una Frutigran  y me dice: que es eso ? 😢 justo en el cora,0
965708557072125952,Me voy. Fijo en Wakanda me dan la ciudadanía.,1
1060384067361755137,Quizá Lindsay Lohan envejeció prematuramente al leer a los mamadores que presumen ser fans de Queen desde antes de la película. 🤦‍♀️,0
387284730279763968,"—Hijo, eché tu cartera a la lavadora.

—¡Pero mamá, todo el dinero se me va a encoger!

—¡Lo sabía cabrón, por eso te lo gastas tan rápido!",1
788927335059685376,"""Un aplauso por todos los corazones que a pesar de tantos tropiezos y desilusiones, aún siguen latiendo.""",0
926549229140566016,"Estoy feliz, uso Twitter
Estoy triste, uso Twitter
Estoy con celos, uso Twitter
No quiero socializar, uso Twitter
Pasa algo, uso Twitter.",1
965658816837808134,#UnaMejoraPara tuiter seria que hubieran menos bot,0
965771631028137984,Me jode mucho la gente que no toma bandera por nada. La gente pasiva ante cualquier tema en la vida,0
107894619915825153,"Dime tu dni , y te dire quien eres.
#frases",1
957300902079188998,"Típico: Leer conversaciones viejas, y no saber si reír o llorar.",0
779043846223044609,"El camarón vale como $250 pesos el kilo y yo arrimándotelo de gratis. No valoras eh, neta.",1
957406558677295105,"Siempre uso la frase ""el otro día"" para especificar una fecha entre 1810 y ayer.",1
1089790579897262080,"Qué le pasa a mi marido,doctor?
-Le falla el riego.
-Si no tenemos jardín.!!
- Qué ganas tengo de jubilarme,coño!.",1
985313762512130048,Putin cuando largues tu supermisil acordate de la dirección de mi suegra que te pasé por mail.,1
965744305129304064,Quedan 40 minutos para nuestro tuitazo #InmigracionHaitianaDescontrolada,0
965920704989458432,Quien no quisiera protección y lealtad como las del #Dora Milaje eso sí que es cool para #T'Challa... 😏😌,0
920305156339654657,Cuando voy a dormir. 1%: Intentar dormir. 99%: Imaginar la vida perfecta,0
965751997482848256,"Se viene mi cumple , que.quiero que me regalen??? La entrada para ir a ver a Daddy Yankee . Graaac",0
409747534496542720,"Según mi mamá:
-¿Dolor de cabeza? El computador.
-¿Dolor de espalda? El computador.
-¿Me atropellan? El computador",1
965771568117895168,Nunca pensé que remodelar fuera tan difícil lpm,0
965758528035217408,"Que cargosos mis amigos con las apuestas, yo no apuesto nunca, un clásico es un partido aparte A MATAR O MORIR 🔴⚪",0
68106362541981698,"Mi mujer me dijo que a nuestra relacion le hacia falta magia... pin pun..
me desapareci 8 dias..#chistes #humor",1
312958038959079424,Están pasando cosas en Dortmund. Sahin lleva 2 goles y 1 asistencia. Que alguien avise a Iker Jimenez.,0
947620827763052545,Que todos sus deseos se cumplan #FelizAño 2018,0
827294885866774529,Entra un EMO a McDonalds y en lugar de pedir una Cajita Feliz... pide una Cajita Triste!,1
808177476769816577,"CANTEN POR ULTIMA VEZ, ADELANTE!!
Debajo del sombrero 
hay un hombre ranchero 
Que con o sin dinero 
Es todo un cocinero.
#MasterChefMx",0
943960038028271616,"— Bésame, es para una tarea. — Estamos en vacaciones.",1
965932268656250881,Si sigo acostada me duermo,0
809899690015735809,"Ya quiero que sea Navidad para Comer Pavo, pure de papa y unas copas de ácido muriático.",0
926261825607536641,No trates como November Rain a quien te trata como Noviembre sin ti.,0
120530723114450945,"- Mamá, mamá... ¿Hay GElatina? — No mi hija, hay I latina e Y Griega.",1
965747392132866048,Acá tranqui el lunes haciendome el que cocino jajaja ✌,0
266968867945996288,"-Se me cayó el IPhone al WC, por suerte lo pude salvar! 

-A mí se me cayó el Blackberry! 

-Y qué hiciste?

-Tiré de la cadena",1
965816052901924864,Saco etica y puedo llegar a ser la mujer mas feliz de este mundo,0
965692744558575616,Solo quiero creer que almenos serás mia,0
430560355614330880,"#OjalaPagaranPor Dormir y tuitear, todo sería más fácil y no tendría que estudiar ni madrugar.",1
321416488567324672,— ¡Mama! En la escuela me dicen inoportuno. — ¿Y tenias que decírmelo ahorita que estoy cagando? — Ay... :(,1
960178478489505792,Típico cuando te gusta alguien: Ya anda con alguien. Vive lejos. Es mayor que tú . Es menor que tú. No le gusto. Es famoso.,0
957401035731062784,"Los errores tienen tres partes: aceptarlos, superarlos y NO volver a cometerlos.",0
718983000436908032,"—Amor, ¿te puedo decir algo?
—Claro princesa...
—Ya bájale a la comida, pareces marrano, sin ofender.",0
973114441213628416,"NOTICIA DE ÚLTIMA HORA
Un cura agrede a su monaguillo.
Le dijo que le diese una docena de ostias para la sacristí...",1
839275734711562240,La mayoría de mis propósitos para el 2017 valieron madre desde el 2001.,0
965733718697697281,Tengo todo el día esperando a las 7:30 para que pongan el agua y no hay... je je je 🙂,0
965802106836877313,Tal vez no merezca tu follow pero te amo con todo mi corazón @mariobautista_,0
327482649184722944,.@navedelmisterio Hola Iker Jiménez. Nuestros aficionados quieren invocar a Juanito. ¿Les ayudas? Es para el martes. Obrigado.,0
657150953095827456,Me levanto de la misma manera que pago que pago mis cuentas. Llorando.,1
1092875551004651523,me toco el peor asiento de la vida en el avion csm,0
716341485336207360,"¿Saben por qué no hace goles el Real Madrid? Porque necesita a James para que coordine mejor los pases...

DE COCAÍNA.",1
977003729613443072,"Que feo es que te digan “Tu novio te engaña” 
Y no saber cuál de todos.",1
717347456208478208,"No me importa cuanto tenga que esperar; tu cepillo de dientes y el mío, algún día estarán en el mismo vasito, tú sabes quien eres 🙈.",0
907425286739726336,"- 911, ¿cuál es su emergencia?
- Nos queremos y no somos novios :/",0
876622796130050048,Hola virreina @simesiguiera,0
965751330571776000,"""Tu me insultas, yo te humillo""",0
1092880865171046402,"Este año, músicalmente hablando se parece mucho a mi época de oro de la prepa aysi y me emociona mucho y me pone muy feliiiiiiiiiiiiiiz ♥",0
677929681379835905,"Cuando estés muy triste, lee este hermoso y bello tuit.

(Ahorita no idiotas. Cuando estén tristes)",1
965907585193906179,"Veo a todas las chicas con sandalias, vestido y bueno yo acá intentó ser un poco mujer. JAJAJA",0
1047257418634280960,"-Por vos bajo la luna
-Y para que quiero yo la luna -flaco?
-Es algo romant...
-Donde la meto?
-Pero.
-Callate pelotudo metetela en el orto.",1
